team_id,player_name,pos,weight,player_img,height,hgt,stre,spd,jmp,endu,ins,dnk,ft,fg,tp,diq,oiq,drb,pss,reb,jersery_number,conference_id,division_id,region,team_name,team_abbrev,colors,team_img,team_img_small,color_0,color_1,color_2
25,Davion Mitchell,PG,202.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630558.png,72,33,75,60,68,25,38,42,35,76,51,57,61,51,52,50,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
24,Shaedon Sharpe,SG,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631101.png,76,44,38,68,70,78,39,68,48,66,58,30,52,43,39,54,,1.0,4.0,Portland,Trail Blazers,POR,"['#000000', '#ffffff', '#c8102e']",https://i.imgur.com/IfjmjFJ.png,https://i.imgur.com/u1iRngy.png,#000000,#ffffff,#c8102e
29,Deni Avdija,SF,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630166.png,81,56,41,58,52,50,37,60,46,59,56,49,59,53,50,77,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
29,Bilal Coulibaly,GF,180.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641731.png,80,58,39,63,58,40,42,62,44,47,44,46,55,46,45,54,0,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
4,Torrey Craig,F,221.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628470.png,79,49,52,55,60,40,30,35,52,62,61,60,58,44,45,71,,0.0,1.0,Chicago,Bulls,CHI,"['#CE1141', '#FFFFFF', '#000000']",https://i.imgur.com/Nulx9UE.png,https://i.imgur.com/T8ApQxR.png,#CE1141,#FFFFFF,#000000
18,Larry Nance Jr.,FC,245.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png,79,58,55,56,57,25,30,60,43,49,37,51,60,41,52,71,,1.0,3.0,New Orleans,Pelicans,NOP,"['#0C2340', '#C8102E', '#85714D']",https://i.imgur.com/eUddr3j.png,https://i.imgur.com/ysbNihB.png,#0C2340,#C8102E,#85714D
23,Nassir Little,F,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png,77,47,50,50,64,41,38,60,46,48,58,46,53,45,40,61,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
25,Chris Duarte,SG,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630537.png,77,44,40,63,56,25,52,54,58,70,67,45,60,48,40,59,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
3,Brandon Miller,F,200.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641706.png,81,54,44,58,64,53,51,65,60,63,62,38,48,53,46,63,24,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
14,Ziaire Williams,SF,185.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630533.png,80,53,44,59,51,57,38,43,57,64,59,43,59,43,42,47,,1.0,3.0,Memphis,Grizzlies,MEM,"['#5D76A9', '#12173F', '#F5B112']",https://i.imgur.com/8A1a3zw.png,https://i.imgur.com/mRTBrVV.png,#5D76A9,#12173F,#F5B112
27,Gradey Dick,GF,205.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641711.png,79,44,34,58,47,66,39,49,59,60,67,33,51,48,40,55,1,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
17,Kyle Anderson,PF,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203937.png,81,56,30,46,52,40,38,50,43,65,46,70,57,60,50,59,,1.0,4.0,Minnesota,Timberwolves,MIN,"['#0c2340', '#ffffff', '#236192']",https://i.imgur.com/037yAWf.png,https://i.imgur.com/tVyaRnG.png,#0c2340,#ffffff,#236192
29,Kyle Kuzma,PF,221.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628398.png,81,59,38,51,53,96,71,70,46,92,58,35,77,44,47,72,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
29,Corey Kispert,GF,224.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630557.png,78,44,53,53,42,98,33,42,69,65,79,40,62,40,40,50,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
22,Marcus Morris,F,218.0,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6462.png,80,57,60,56,44,65,53,57,65,70,63,42,68,40,44,54,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
4,Andre Drummond,C,279.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png,82,74,82,50,47,21,58,62,20,62,0,47,60,44,49,99,,0.0,1.0,Chicago,Bulls,CHI,"['#CE1141', '#FFFFFF', '#000000']",https://i.imgur.com/Nulx9UE.png,https://i.imgur.com/T8ApQxR.png,#CE1141,#FFFFFF,#000000
6,Jaden Hardy,SG,185.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630702.png,76,37,30,74,76,66,45,63,50,67,56,25,52,56,41,53,,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
25,JaVale McGee,C,270.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png,84,72,70,40,70,28,64,82,34,43,0,43,54,33,35,84,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
9,Jonathan Kuminga,PF,225.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630228.png,79,48,52,67,67,40,49,75,38,50,45,38,43,42,47,64,,1.0,5.0,Golden State,Warriors,GSW,"['#1D428A', '#ffc72c', '#ffc72c']",https://i.imgur.com/lPL67qh.png,https://i.imgur.com/46Wu1vc.png,#1D428A,#ffc72c,#ffc72c
16,MarJon Beauchamp,SF,170.0,https://cdn.nba.com/headshots/nba/latest/260x190/1630699.png,78,50,50,64,49,55,37,48,46,58,47,36,47,41,39,57,,0.0,1.0,Milwaukee,Bucks,MIL,"['#00471B', '#EEE1C6', '#0077c0']",https://i.imgur.com/DphT0BT.png,https://i.imgur.com/tg53Wze.png,#00471B,#EEE1C6,#0077c0
10,Tari Eason,F,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631106.png,80,55,50,64,57,15,52,54,48,67,43,53,53,48,39,72,,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
6,Olivier-Maxence Prosper,PF,230.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641765.png,80,52,58,50,35,28,50,63,43,39,43,39,43,37,28,53,18,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
27,Precious Achiuwa,FC,225.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png,80,61,50,60,58,30,40,74,37,65,42,40,58,36,41,84,,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
0,Onyeka Okongwu,C,235.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630168.png,80,60,66,50,77,42,42,86,42,40,7,57,57,43,39,85,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
22,Terquavion Smith,SG,165.0,https://cdn.nba.com/headshots/nba/latest/260x190/1631173.png,74,36,23,60,51,20,36,48,43,56,46,28,39,47,41,45,23,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
20,Cason Wallace,G,195.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641717.png,76,42,39,65,63,72,35,51,47,45,54,42,52,48,45,55,22,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
16,Pat Connaughton,GF,209.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png,77,40,38,60,62,41,39,40,54,77,75,49,65,43,43,77,,0.0,1.0,Milwaukee,Bucks,MIL,"['#00471B', '#EEE1C6', '#0077c0']",https://i.imgur.com/DphT0BT.png,https://i.imgur.com/tg53Wze.png,#00471B,#EEE1C6,#0077c0
1,Payton Pritchard,PG,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png,73,32,30,55,48,30,30,30,79,73,72,46,65,47,54,65,,0.0,0.0,Boston,Celtics,BOS,"['#007A33', '#ffffff', '#ffffff']",https://i.imgur.com/xKp3GGG.png,https://i.imgur.com/Jts3BXK.png,#007A33,#ffffff,#ffffff
27,Jalen McDaniels,F,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629667.png,81,58,45,66,44,30,46,58,54,65,52,49,56,35,50,68,,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
0,Patty Mills,PG,180.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png,73,22,42,64,54,42,51,50,72,68,77,40,63,64,46,50,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
14,Bismack Biyombo,C,255.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png,80,64,70,47,64,42,50,64,22,50,0,54,51,38,42,78,,1.0,3.0,Memphis,Grizzlies,MEM,"['#5D76A9', '#12173F', '#F5B112']",https://i.imgur.com/8A1a3zw.png,https://i.imgur.com/mRTBrVV.png,#5D76A9,#12173F,#F5B112
29,Delon Wright,G,185.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png,77,42,28,63,66,25,25,48,66,52,54,63,59,52,54,63,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
10,Cam Whitmore,F,232.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641715.png,79,45,49,63,66,29,37,55,38,47,40,30,28,34,29,53,7,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
3,Cody Martin,GF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png,77,42,44,61,66,51,30,62,32,52,48,58,56,40,53,68,,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
17,Naz Reid,C,264.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629675.png,81,60,35,41,63,10,53,75,43,77,50,62,64,41,45,60,,1.0,4.0,Minnesota,Timberwolves,MIN,"['#0c2340', '#ffffff', '#236192']",https://i.imgur.com/037yAWf.png,https://i.imgur.com/tVyaRnG.png,#0c2340,#ffffff,#236192
4,Jevon Carter,PG,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png,73,32,55,51,73,53,27,31,64,86,69,61,56,53,54,56,,0.0,1.0,Chicago,Bulls,CHI,"['#CE1141', '#FFFFFF', '#000000']",https://i.imgur.com/Nulx9UE.png,https://i.imgur.com/T8ApQxR.png,#CE1141,#FFFFFF,#000000
28,Ochai Agbaji,SG,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630534.png,77,45,45,59,62,60,34,50,53,60,63,32,59,46,37,52,,1.0,4.0,Utah,Jazz,UTA,"['#fff21f', '#000000', '#000000']",https://i.imgur.com/jWkcCCN.png,https://i.imgur.com/m1XTrDh.png,#fff21f,#000000,#000000
12,Bones Hyland,G,169.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630538.png,74,38,24,67,70,25,51,53,63,86,73,37,59,56,51,63,,1.0,5.0,Los Angeles,Clippers,LAC,"['#1d428a', '#BEC0C2', '#c8102E']",https://i.imgur.com/3WRLhVA.png,https://i.imgur.com/fm3b2SJ.png,#1d428a,#BEC0C2,#c8102E
11,Ben Sheppard,G,190.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641767.png,78,40,42,57,49,45,34,47,37,46,61,38,42,44,41,59,26,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
0,Garrison Mathews,SG,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629726.png,77,43,24,74,56,23,42,77,64,10,71,30,63,43,30,42,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
5,Ricky Rubio,PG,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201937.png,75,37,33,58,42,53,60,67,65,49,54,57,65,50,64,60,,0.0,1.0,Cleveland,Cavaliers,CLE,"['#72253d', '#b4975a', '#72253d']",https://i.imgur.com/9xq1vir.png,https://i.imgur.com/0SjE4B4.png,#72253d,#b4975a,#72253d
20,Kenrich Williams,F,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png,78,48,55,55,48,60,38,39,18,69,50,52,62,43,41,64,,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
11,Obi Toppin,PF,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png,81,57,59,48,61,21,40,64,52,76,53,38,69,35,44,73,,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
2,Cam Thomas,G,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630560.png,77,41,38,63,56,74,62,77,57,72,49,33,57,47,40,49,,0.0,0.0,Brooklyn,Nets,BKN,"['#000000', '#FFFFFF', '#000000']",https://i.imgur.com/lDrufi8.png,https://i.imgur.com/hehPiuV.png,#000000,#FFFFFF,#000000
21,Cole Anthony,PG,185.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630175.png,75,30,38,60,97,33,51,98,68,73,50,43,57,50,54,85,,0.0,2.0,Orlando,Magic,ORL,"['#0077c0', '#C4ced4', '#000000']",https://i.imgur.com/H7YpO5e.png,https://i.imgur.com/eWcrkZz.png,#0077c0,#C4ced4,#000000
6,Markieff Morris,PF,245.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png,81,55,50,48,44,15,44,30,54,73,59,43,56,39,49,58,,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
20,Aleksej Pokusevski,PF,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630197.png,84,64,42,43,55,41,50,15,45,79,57,47,61,45,41,57,,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
3,Mark Williams,C,243.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631109.png,84,73,70,44,49,43,49,83,38,44,0,52,54,36,28,81,,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
1,Oshae Brissett,F,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629052.png,79,52,53,52,55,40,39,81,45,36,55,48,57,46,29,66,,0.0,0.0,Boston,Celtics,BOS,"['#007A33', '#ffffff', '#ffffff']",https://i.imgur.com/xKp3GGG.png,https://i.imgur.com/Jts3BXK.png,#007A33,#ffffff,#ffffff
7,Hunter Tyson,SF,215.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641816.png,80,51,35,47,36,58,44,55,57,52,61,35,49,39,39,72,4,1.0,4.0,Denver,Nuggets,DEN,"['#0E2240', '#FEC524', '#8B2131']",https://i.imgur.com/qdYVFSV.png,https://i.imgur.com/xyFKqng.png,#0E2240,#FEC524,#8B2131
29,Daniel Gafford,C,234.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629655.png,81,67,57,46,66,20,55,90,37,46,0,49,69,36,43,71,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
18,Jordan Hawkins,GF,195.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641722.png,77,44,45,55,67,66,38,58,63,65,66,42,57,42,38,56,24,1.0,3.0,New Orleans,Pelicans,NOP,"['#0C2340', '#C8102E', '#85714D']",https://i.imgur.com/eUddr3j.png,https://i.imgur.com/ysbNihB.png,#0C2340,#C8102E,#85714D
13,D'Moi Hodge,SG,188.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641793.png,76,37,37,66,46,39,28,46,43,44,43,57,41,38,32,41,55,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
27,Otto Porter Jr.,F,198.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203490.png,80,50,36,55,45,31,36,47,63,68,63,61,62,48,47,63,,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
11,Jordan Nwora,F,225.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629670.png,80,45,45,50,65,67,48,54,61,71,63,37,54,53,42,72,,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
21,Wendell Carter Jr.,C,270.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png,82,62,66,48,58,55,56,76,50,63,46,49,58,42,49,86,,0.0,2.0,Orlando,Magic,ORL,"['#0077c0', '#C4ced4', '#000000']",https://i.imgur.com/H7YpO5e.png,https://i.imgur.com/eWcrkZz.png,#0077c0,#C4ced4,#000000
19,Donte DiVincenzo,SG,203.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png,76,36,35,60,61,36,52,54,57,58,66,65,52,51,57,68,,0.0,0.0,New York,Knicks,NYK,"['#006BB6', '#F58426', '#BEC0C2']",https://i.imgur.com/5sMoAPA.png,https://i.imgur.com/nvApVkz.png,#006BB6,#F58426,#BEC0C2
28,Kelly Olynyk,FC,240.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203482.png,83,60,48,47,39,50,46,87,61,20,64,56,62,50,50,64,,1.0,4.0,Utah,Jazz,UTA,"['#fff21f', '#000000', '#000000']",https://i.imgur.com/jWkcCCN.png,https://i.imgur.com/m1XTrDh.png,#fff21f,#000000,#000000
26,Devin Vassell,GF,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630170.png,77,44,40,56,64,68,37,58,61,88,73,55,70,48,42,58,,1.0,3.0,San Antonio,Spurs,SAS,"['#000000', '#c4ced4', '#c4ced4']",https://i.imgur.com/yXLRt2y.png,https://i.imgur.com/HSDTN4L.png,#000000,#c4ced4,#c4ced4
4,Dalen Terry,GF,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631207.png,79,55,33,59,56,43,29,58,44,45,38,44,38,47,45,57,,0.0,1.0,Chicago,Bulls,CHI,"['#CE1141', '#FFFFFF', '#000000']",https://i.imgur.com/Nulx9UE.png,https://i.imgur.com/T8ApQxR.png,#CE1141,#FFFFFF,#000000
17,Shake Milton,GF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629003.png,77,40,35,64,67,65,48,67,63,73,51,40,57,57,58,63,,1.0,4.0,Minnesota,Timberwolves,MIN,"['#0c2340', '#ffffff', '#236192']",https://i.imgur.com/037yAWf.png,https://i.imgur.com/tVyaRnG.png,#0c2340,#ffffff,#236192
14,Brandon Clarke,PF,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629634.png,80,61,58,52,65,21,45,68,36,46,27,53,72,39,45,71,,1.0,3.0,Memphis,Grizzlies,MEM,"['#5D76A9', '#12173F', '#F5B112']",https://i.imgur.com/8A1a3zw.png,https://i.imgur.com/mRTBrVV.png,#5D76A9,#12173F,#F5B112
20,Davis Bertans,PF,225.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202722.png,82,54,35,40,53,48,30,14,60,70,75,42,65,40,42,47,,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
26,Zach Collins,FC,250.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png,83,68,49,41,45,25,36,64,51,73,42,50,62,38,48,68,,1.0,3.0,San Antonio,Spurs,SAS,"['#000000', '#c4ced4', '#c4ced4']",https://i.imgur.com/yXLRt2y.png,https://i.imgur.com/HSDTN4L.png,#000000,#c4ced4,#c4ced4
16,Cameron Payne,PG,183.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626166.png,73,35,36,56,66,55,51,50,62,80,62,46,66,57,64,65,,0.0,1.0,Milwaukee,Bucks,MIL,"['#00471B', '#EEE1C6', '#0077c0']",https://i.imgur.com/DphT0BT.png,https://i.imgur.com/tg53Wze.png,#00471B,#EEE1C6,#0077c0
25,Kessler Edwards,F,203.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png,79,54,40,59,59,37,49,42,64,55,55,39,40,37,38,64,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
1,Lamar Stevens,F,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630205.png,78,50,57,53,59,56,38,67,43,58,49,48,52,37,42,66,,0.0,0.0,Boston,Celtics,BOS,"['#007A33', '#ffffff', '#ffffff']",https://i.imgur.com/xKp3GGG.png,https://i.imgur.com/Jts3BXK.png,#007A33,#ffffff,#ffffff
20,Tre Mann,PG,178.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png,75,36,36,62,65,57,41,64,57,70,62,40,55,54,41,60,,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
22,Kenyon Martin Jr.,SF,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png,77,43,59,57,76,88,38,85,38,53,45,33,52,52,39,66,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
3,Nick Smith Jr.,SG,185.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641733.png,77,41,28,59,44,33,52,50,48,56,46,30,38,45,39,40,8,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
